CLIFTON,FRANKST,WHOLE,ALL_CHAN,ALL_RES,CACHESL_COMPLEX,SACR_DWSC,SUT_STMBT_MIN_ELK,CACHESL_LIBIS,DISAPP_SL,FRANKSTRACT,GLC_OLDR,HOLLANDCUT,HONKER_BAY,LOW_SACR,LOWERSJR,MID_SUISUNBAY,MIDDLE_RIVER,NS_FORKS_MOKER,OLD_RIVER,ROCKSL_DISCBAY,SACR_RIOVISTA,SACR_RYDE,SACR_SHIPCHANNEL,SJR_PRISONERSPT,SJR_STOCKTON,SJR_TWITCHELL_ISLAND,SUISUNMARSH,UPPER_SJR,UPPER_SACR,VICTORIA_CANAL,WEST_SUISUNBAY,MILDRED_ISLAND,OTH_DIV,DEL_SEEP,BBID,DEL_DRAIN,BETHELIS,MILDREDIS,LIBERTYIS,DISCOVERYBAY,datetime
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.75,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.05000000074505806,0.25,0.25,0.699999988079071,1.25,0.0,0.0,0.05000000074505806,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 08:15:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.75,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.05000000074505806,0.25,0.25,0.699999988079071,1.25,0.0,0.0,0.05000000074505806,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 08:30:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.05000000074505806,0.25,0.25,0.6499999761581421,1.2000000476837158,0.0,0.0,0.05000000074505806,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.100000023841858,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 08:45:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.25,0.25,0.6499999761581421,1.2000000476837158,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.100000023841858,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 09:00:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.25,0.25,0.6499999761581421,1.25,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.149999976158142,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 09:15:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.20000000298023224,0.30000001192092896,0.6499999761581421,1.2999999523162842,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.149999976158142,0.0,0.0,0.0,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 09:30:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.20000000298023224,0.30000001192092896,0.6499999761581421,1.350000023841858,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.149999976158142,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 09:45:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.20000000298023224,0.30000001192092896,0.6499999761581421,1.2999999523162842,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 10:00:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.30000001192092896,0.6499999761581421,1.350000023841858,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.44999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 10:15:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.30000001192092896,0.6499999761581421,1.399999976158142,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 10:30:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.30000001192092896,0.6499999761581421,1.4500000476837158,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 10:45:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.5,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 11:00:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.3499999940395355,0.6499999761581421,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 11:15:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.30000001192092896,0.699999988079071,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 11:30:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.25,0.699999988079071,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,1.2000000476837158,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 11:45:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.25,0.6499999761581421,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.10000000149011612,1.2000000476837158,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 12:00:00
0.0,0.10000000149011612,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.25,0.6499999761581421,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.10000000149011612,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 12:15:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.25,0.6499999761581421,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.10000000149011612,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 12:30:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.30000001192092896,0.25,0.6499999761581421,1.5499999523162842,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.10000000149011612,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 12:45:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.3499999940395355,0.25,0.6000000238418579,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 13:00:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.05000000074505806,0.3499999940395355,0.20000000298023224,0.6000000238418579,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.20000000298023224,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 13:15:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.30000001192092896,0.25,0.6000000238418579,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.20000000298023224,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 13:30:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.10000000149011612,0.30000001192092896,0.25,0.6000000238418579,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 13:45:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 14:00:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 14:15:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 14:30:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 14:45:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.149999976158142,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 15:00:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.25,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5499999523162842,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.100000023841858,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 15:15:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.10000000149011612,0.3499999940395355,0.20000000298023224,0.6000000238418579,1.5,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.100000023841858,0.0,0.0,0.05000000074505806,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 15:30:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.10000000149011612,0.3499999940395355,0.20000000298023224,0.6000000238418579,1.5,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.0499999523162842,0.0,0.0,0.05000000074505806,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 15:45:00
0.0,0.10000000149011612,5.849999904632568,5.25,0.6000000238418579,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.10000000149011612,0.30000001192092896,0.20000000298023224,0.6000000238418579,1.5,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.0499999523162842,0.0,0.0,0.05000000074505806,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 16:00:00
0.0,0.05000000074505806,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.20000000298023224,0.0,0.10000000149011612,0.30000001192092896,0.25,0.550000011920929,1.5,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.15000000596046448,1.0499999523162842,0.0,0.0,0.05000000074505806,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 16:15:00
0.0,0.05000000074505806,5.849999904632568,5.300000190734863,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.550000011920929,1.5499999523162842,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.20000000298023224,1.0499999523162842,0.0,0.0,0.05000000074505806,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 16:30:00
0.0,0.05000000074505806,5.800000190734863,5.25,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.550000011920929,1.350000023841858,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.20000000298023224,1.0499999523162842,0.0,0.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 16:45:00
0.0,0.05000000074505806,5.75,5.199999809265137,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.550000011920929,1.2999999523162842,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.20000000298023224,1.0499999523162842,0.0,0.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 17:00:00
0.0,0.05000000074505806,5.75,5.199999809265137,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.6000000238418579,1.25,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.15000000596046448,1.0,0.0,0.0,0.05000000074505806,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 17:15:00
0.0,0.05000000074505806,5.75,5.199999809265137,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.3499999940395355,0.6499999761581421,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.05000000074505806,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 17:30:00
0.0,0.05000000074505806,5.75,5.199999809265137,0.550000011920929,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.15000000596046448,0.3499999940395355,0.699999988079071,1.25,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0,0.0,0.0,0.05000000074505806,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2017-05-07 17:45:00
0.0,0.05000000074505806,5.699999809265137,5.199999809265137,0.5,0.800000011920929,0.15000000596046448,0.0,1.0,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.20000000298023224,0.25,0.699999988079071,1.25,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0,0.0,0.0,0.05000000074505806,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 18:00:00
0.0,0.05000000074505806,5.650000095367432,5.150000095367432,0.5,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.6000000238418579,1.2000000476837158,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.949999988079071,0.0,0.0,0.05000000074505806,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2017-05-07 18:15:00
0.0,0.05000000074505806,5.650000095367432,5.25,0.4000000059604645,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.15000000596046448,0.0,0.10000000149011612,0.25,0.30000001192092896,0.6000000238418579,1.2000000476837158,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.949999988079071,0.0,0.0,0.05000000074505806,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,2017-05-07 18:30:00
0.0,0.05000000074505806,5.599999904632568,5.199999809265137,0.4000000059604645,0.75,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.25,0.4000000059604645,0.550000011920929,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.10000000149011612,0.949999988079071,0.0,0.0,0.05000000074505806,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,2017-05-07 18:45:00
0.0,0.05000000074505806,5.550000190734863,5.150000095367432,0.4000000059604645,0.699999988079071,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.25,0.4000000059604645,0.550000011920929,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.10000000149011612,0.949999988079071,0.0,0.0,0.05000000074505806,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,2017-05-07 19:00:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.699999988079071,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.25,0.4000000059604645,0.550000011920929,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.10000000149011612,0.949999988079071,0.0,0.0,0.05000000074505806,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 19:15:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.699999988079071,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.25,0.4000000059604645,0.550000011920929,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.10000000149011612,0.949999988079071,0.0,0.0,0.05000000074505806,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 19:30:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.699999988079071,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.3499999940395355,0.30000001192092896,0.6000000238418579,1.100000023841858,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0,0.0,0.0,0.05000000074505806,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 19:45:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.100000023841858,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05000000074505806,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 20:00:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.149999976158142,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0,0.0,0.0,0.05000000074505806,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 20:15:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0499999523162842,0.0,0.0,0.05000000074505806,0.550000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 20:30:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.2000000476837158,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0499999523162842,0.0,0.0,0.05000000074505806,0.550000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 20:45:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.25,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0499999523162842,0.0,0.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 21:00:00
0.0,0.05000000074505806,5.550000190734863,5.199999809265137,0.3499999940395355,0.6000000238418579,0.15000000596046448,0.0,0.949999988079071,0.10000000149011612,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.6499999761581421,1.350000023841858,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,1.0499999523162842,0.0,0.0,0.05000000074505806,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2017-05-07 21:15:00
