VERTCON  Version 2.10
     38.12965373    122.08155533  0.788                        465,0.183        
     38.12310725    122.07729831  0.787                        465,0.927        
     38.11969391    122.06597921  0.784                        466,0.484        
     38.20644994    122.12179626  0.789                          467,0.0        
     38.20644247    122.12178986  0.789                          467,1.0        
     38.19383939    122.11133786  0.789                        468,0.033        
     38.19082142    122.10965044  0.789                         468,0.19        
     38.18774822    122.11354729  0.790                        468,0.309        
     38.18123177    122.11783616  0.792                        468,0.523        
     38.17039894    122.11398696  0.793                        468,0.877        
     38.15692814    122.11330877  0.796                        469,0.533        
     38.15186621    122.08635784  0.788                         470,0.05        
     38.14881417    122.08545722  0.788                        470,0.264        
     38.13887529    122.09570325  0.791                        470,0.935        
     38.13039282    122.09128396  0.790                        471,0.662        
     38.08801679    122.10081224  0.793                        472,0.052        
     38.09110788    122.09678672  0.792                        472,0.189        
     38.10465971    122.09815041  0.793                        472,0.759        
     38.10989226    122.09969893  0.794                        472,0.941        
     38.08677958    122.10232465  0.794                          472,1.0        
     38.08068144    122.10321926  0.793                        473,0.188        
     38.08155045    122.10460488  0.794                        473,0.318        
     38.08228829    122.10572192  0.794                        473,0.425        
     38.08302505    122.10615728  0.795                        473,0.512        
     38.08394882    122.10409480  0.794                        473,0.693        
     38.15626441    122.09883422  0.791                        474,0.234        
     38.15231972    122.08851126  0.789                        474,0.939        
     38.19150073    122.06605555  0.785                          475,0.0        
     38.19149226    122.06605946  0.785                          475,1.0        
     38.19060516    122.09671596  0.789                          476,0.0        
     38.19060057    122.09670613  0.789                          476,1.0        
     38.18335584    122.08118564  0.787                          477,0.0        
     38.18335109    122.08117594  0.787                          477,1.0        
     38.17919082    122.07067526  0.785                        478,0.092        
     38.17305523    122.06424734  0.784                        478,0.873        
     38.18335584    122.08118564  0.787                          479,0.0        
     38.18335011    122.08119445  0.787                          479,1.0        
     38.16762658    122.10125296  0.791                        480,0.069        
     38.16696978    122.08644856  0.788                        480,0.555        
     38.16151416    122.09690424  0.790                        480,0.857        
     38.16724009    122.10856785  0.793                        481,0.302        
     38.22662917    122.05126846  0.789                          483,0.0        
     38.22662576    122.05125789  0.789                          483,1.0        
     38.21243525    122.03738001  0.786                        484,0.016        
     38.20905263    122.03908538  0.785                        484,0.082        
     38.21170045    122.04511385  0.786                        484,0.236        
     38.20024486    122.05395219  0.785                          485,0.0        
     38.20024003    122.05394256  0.785                          485,1.0        
     38.22645474    122.01624588  0.784                        486,0.043        
     38.22854426    122.02007843  0.785                        486,0.202        
     38.22605570    122.02207232  0.785                        486,0.322        
     38.22319019    122.02218154  0.785                        486,0.486        
     38.21979229    122.02963292  0.785                        486,0.974        
     38.20450125    122.06531067  0.787                        487,0.189        
     38.21125110    122.05458478  0.787                        487,0.999        
     38.20435646    122.02773288  0.784                          488,0.0        
     38.20434848    122.02773820  0.784                          488,1.0        
     38.19223834    122.03798873  0.783                          489,0.0        
     38.19224401    122.03797986  0.783                          489,1.0        
     38.19464965    122.03421134  0.783                          490,0.0        
     38.19464473    122.03420177  0.783                          490,1.0        
     38.18627200    122.00267801  0.780                        491,0.247        
     38.19100939    121.99242113  0.780                        491,0.659        
     38.21257953    121.92448000  0.776                        497,0.262        
     38.21160672    121.92353691  0.776                        497,0.333        
     38.21005276    121.92392326  0.776                        497,0.407        
     38.20676159    121.92313569  0.776                        497,0.616        
     38.20363849    121.92210446  0.776                        497,0.789        
     38.20254741    121.92144661  0.776                         497,0.85        
     38.19708720    121.92316507  0.776                        498,0.113        
     38.19517194    121.92699215  0.776                        498,0.239        
     38.19079301    121.92996490  0.775                        498,0.419        
     38.18300862    121.92610010  0.774                        498,0.731        
     38.18022273    121.92080525  0.773                        498,0.909        
     38.17624642    121.92183792  0.772                        499,0.173        
     38.17465527    121.92610823  0.772                        499,0.393        
     38.16853996    121.93402468  0.772                          499,0.9        
     38.11589766    122.09922134  0.793                          500,0.5        
     38.12377572    122.09989688  0.793                        501,0.696        
     38.12572158    122.10020473  0.793                        501,0.887        
     38.22048136    121.90519316  0.774                          502,0.0        
     38.22047343    121.90519857  0.774                          502,1.0        
     38.19558391    121.91295816  0.774                        503,0.199        
     38.18947065    121.90734056  0.773                         503,0.53        
     38.18092404    121.90547225  0.772                        503,0.907        
     38.18097683    121.90862759  0.772                          505,0.0        
     38.18097380    121.90863834  0.772                          505,1.0        
     38.17057135    121.90805217  0.770                          506,0.0        
     38.17057735    121.90806069  0.770                          506,1.0        
     38.22280354    121.99026763  0.781                          507,0.0        
     38.22280582    121.99027868  0.781                          507,1.0        
     38.22571179    122.00712710  0.783                        508,0.361        
     38.22623948    122.01285673  0.783                        508,0.866        
     38.18338198    121.95301871  0.776                          509,0.0        
     38.18337521    121.95301117  0.776                          509,1.0        
     38.07084463    121.86430324  0.754                        511,0.014        
     38.07336550    121.87836519  0.756                         511,0.74        
     38.07535595    121.88185083  0.757                        511,0.955        
     38.07951912    121.88304701  0.757                          512,0.0        
     38.07952812    121.88304757  0.757                          512,1.0        
     38.09572100    121.89189331  0.759                        513,0.091        
     38.10213152    121.89223659  0.760                        513,0.198        
     38.11197073    121.89103070  0.762                        513,0.322        
     38.12053952    121.88852584  0.763                        513,0.424        
     38.12249942    121.90062866  0.763                          513,0.6        
     38.12240241    121.91411409  0.765                        513,0.759        
     38.13297951    121.91514904  0.766                        513,0.882        
     38.14057498    121.90894097  0.767                       515,0.0040        
     38.14829981    121.91342831  0.768                        515,0.277        
     38.14839896    121.91360546  0.768                        515,0.282        
     38.15089799    121.91784239  0.768                        515,0.406        
     38.15113075    121.91821012  0.768                        515,0.417        
     38.16323878    121.93104903  0.771                        515,0.888        
     38.16355578    121.93132153  0.771                        515,0.899        
     38.16763952    121.93893595  0.772                        516,0.102        
     38.17146338    121.94687943  0.773                        516,0.463        
     38.17486428    121.95350260  0.774                        516,0.789        
     38.17542075    121.96296631  0.775                        517,0.192        
     38.18342657    121.96559555  0.777                        517,0.435        
     38.18701668    121.97607285  0.778                        517,0.695        
     38.18169651    121.99345477  0.778                        522,0.058        
     38.17953842    122.00290605  0.779                        522,0.184        
     38.17264541    122.01745633  0.779                        522,0.407        
     38.17070337    122.03084455  0.780                        522,0.597        
     38.16575649    122.04311567  0.780                        522,0.788        
     38.15366524    122.05509479  0.780                        523,0.083        
     38.14014191    122.06109042  0.782                        523,0.595        
     38.16831917    122.00346985  0.777                        527,0.544        
     38.17788089    121.99600741  0.778                        527,0.942        
     38.15789678    122.05695257  0.781                        528,0.058        
     38.15675505    122.05468735  0.781                        528,0.436        
     38.08581470    121.90365845  0.760                          529,0.0        
     38.08581742    121.90364757  0.760                          529,1.0        
     38.09346332    121.91304360  0.762                          530,0.0        
     38.09345685    121.91303566  0.762                          530,1.0        
     38.09707418    121.95743324  0.769                          531,0.0        
     38.09707326    121.95742189  0.769                          531,1.0        
     38.10612748    121.98995962  0.772                          532,0.0        
     38.10612449    121.98994887  0.772                          532,1.0        
     38.11178091    122.09882834  0.793                          537,0.0        
     38.11178381    122.09881754  0.793                          537,1.0        
     38.11780719    122.07639500  0.787                          539,0.0        
     38.11781621    122.07639486  0.787                          539,1.0        
     38.11780719    122.07639500  0.787                          542,0.0        
     38.11780385    122.07638441  0.787                          542,1.0        
     38.15686431    122.06283189  0.783                        543,0.361        
     38.15825284    122.07390068  0.785                        544,0.862        
     38.15738833    122.07208725  0.785                        544,0.947        
     38.25758917    121.43413291  0.712                        549,0.246        
     38.25404772    121.43375958  0.710                        550,0.317        
     38.27861346    121.45080986  0.724                        552,0.343        
     38.27293864    121.45320099  0.722                        552,0.619        
     38.26990458    121.46971019  0.724                        553,0.162        
     38.26814270    121.48728510  0.726                        553,0.742        
     38.30991454    121.50949020  0.737                        555,0.891        
     38.30387644    121.51116393  0.736                        556,0.248        
     38.28796572    121.50479853  0.733                        557,0.093        
     38.27569693    121.49779439  0.730                        557,0.775        
     38.26898085    121.49735092  0.728                        558,0.138        
     38.26544415    121.49776174  0.728                        558,0.775        
     38.26762261    121.50239681  0.729                        559,0.625        
     37.95308201    121.31300430  0.606                        560,0.946        
     37.95341350    121.29254746  0.601                          560,1.0        
     37.95264774    121.31518724  0.607                        561,0.047        
     37.95233293    121.31880949  0.608                        561,0.214        
     37.95248817    121.32159818  0.610                        561,0.342        
     37.95193215    121.33289898  0.615                        561,0.864        
     38.05870586    121.94979385  0.772                          570,0.2        
     38.06240309    121.95763199  0.773                        570,0.585        
     38.06561934    121.96456699  0.774                        570,0.917        
     38.06914122    121.97382666  0.776                        571,0.176        
     38.07307886    121.98630537  0.777                        571,0.571        
     38.07601558    121.99511753  0.778                         571,0.85        
     38.12875996    122.00653500  0.774                        572,0.103        
     38.12685675    122.03374557  0.777                        572,0.637        
     38.12153282    122.04226261  0.778                        572,0.833        
     38.10603902    122.02549645  0.777                        573,0.128        
     38.11322749    122.01657821  0.776                        573,0.477        
     38.11670200    122.00429467  0.774                        573,0.817        
     38.07912647    121.91825648  0.763                        574,0.047        
     38.07721807    121.93169424  0.766                        574,0.304        
     38.07279101    121.94289688  0.769                        574,0.543        
     38.07394353    121.95488506  0.771                        574,0.776        
     38.07393048    121.91989301  0.763                        575,0.111        
     38.06630575    121.92630662  0.765                        575,0.404        
     38.06153587    121.93023056  0.766                        575,0.614        
     38.06049552    121.93757885  0.768                        575,0.808        
     38.62585049    121.50692949  0.771                        700,0.125        
     38.62584824    121.50692963  0.771                        700,0.375        
     38.62584599    121.50692976  0.771                        700,0.625        
     38.62584374    121.50692990  0.771                        700,0.875        
     38.65456201    121.50565547  0.767                        701,0.125        
     38.65455976    121.50565548  0.767                        701,0.375        
     38.65455750    121.50565549  0.767                        701,0.625        
     38.65455525    121.50565550  0.767                        701,0.875        
     38.68186292    121.50542117  0.761                        702,0.125        
     38.68186067    121.50542123  0.761                        702,0.375        
     38.68185842    121.50542129  0.761                        702,0.625        
     38.68185617    121.50542134  0.761                        702,0.875        
     38.68876250    121.50448432  0.759                        703,0.125        
     38.68876025    121.50448444  0.759                        703,0.375        
     38.68875799    121.50448456  0.759                        703,0.625        
     38.68875574    121.50448468  0.759                        703,0.875        
