datetime,ALL_CHAN,ALL_RES,BBID,BETHELIS,CACHESL_COMPLEX,CACHESL_LIBIS,CLIFTON,DEL_DRAIN,DEL_SEEP,DISAPP_SL,DISCOVERYBAY,FRANKST,FRANKSTRACT,GLC_OLDR,HOLLANDCUT,HONKER_BAY,LIBERTYIS,LOWERSJR,LOW_SACR,MIDDLE_RIVER,MID_SUISUNBAY,MILDREDIS,MILDRED_ISLAND,NS_FORKS_MOKER,OLD_RIVER,OTH_DIV,ROCKSL_DISCBAY,SACR_DWSC,SACR_RIOVISTA,SACR_RYDE,SACR_SHIPCHANNEL,SJR_PRISONERSPT,SJR_STOCKTON,SJR_TWITCHELL_ISLAND,SUISUNMARSH,SUT_STMBT_MIN_ELK,UPPER_SACR,UPPER_SJR,VICTORIA_CANAL,WEST_SUISUNBAY,WHOLE
25Apr2017  2300,71,4,0,0,4,4,0,0,0,0,0,1,1,0,0,9,4,9,4,0,33,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,8,75
26Apr2017  0000,70,5,0,0,4,4,0,0,0,0,0,1,1,0,0,10,4,9,4,0,35,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,3,75
26Apr2017  0100,70,5,0,0,4,4,0,0,0,0,0,1,1,0,0,13,4,9,5,0,32,0,0,1,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,1,75
26Apr2017  0200,70,5,0,0,4,4,0,0,0,0,0,1,1,0,0,16,4,9,5,0,28,0,0,1,0,0,0,0,1,0,0,2,0,2,4,0,0,0,0,0,75
26Apr2017  0300,70,5,0,0,4,4,0,0,0,0,0,1,1,0,1,17,4,8,6,0,27,0,0,1,0,0,0,0,1,0,0,2,0,3,4,0,0,0,0,0,75
26Apr2017  0400,70,5,0,0,4,4,0,0,0,0,0,1,2,0,0,16,4,8,5,0,28,0,0,1,0,0,0,0,1,0,0,2,0,3,3,0,0,0,0,1,75
26Apr2017  0500,70,5,0,0,4,4,0,0,0,0,0,1,1,0,1,13,4,8,5,0,30,0,0,1,0,0,0,0,1,0,0,2,0,3,2,0,0,0,0,3,75
26Apr2017  0600,69,5,0,0,4,4,0,0,0,0,0,1,1,0,1,10,4,8,5,0,28,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,9,74
26Apr2017  0700,65,4,0,0,4,4,0,0,0,0,0,1,1,0,1,8,4,9,3,0,26,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,11,69
26Apr2017  0800,60,4,0,0,4,4,0,0,0,0,0,1,1,0,0,7,3,9,3,0,23,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,11,64
26Apr2017  0900,55,4,0,0,3,4,0,0,0,0,0,1,0,0,0,6,3,8,3,0,18,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,12,59
26Apr2017  1000,53,4,0,0,3,4,0,0,0,0,0,1,0,0,0,6,3,7,3,0,17,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,12,57
26Apr2017  1100,53,4,0,0,3,4,0,0,0,0,0,1,0,0,0,6,3,7,3,0,19,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,11,56
26Apr2017  1200,53,4,0,0,3,4,0,0,0,0,0,1,0,0,0,6,3,7,3,0,22,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,7,56
26Apr2017  1300,53,4,0,0,3,4,0,0,0,0,0,1,0,0,0,7,3,7,4,0,24,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,3,56
26Apr2017  1400,53,4,0,0,3,4,0,0,0,0,0,1,0,0,0,7,3,7,4,0,25,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,1,56
26Apr2017  1500,52,4,0,0,3,4,0,0,0,0,0,1,0,0,1,8,3,8,4,0,24,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,0,0,0,0,56
26Apr2017  1600,52,4,0,0,3,4,0,0,0,0,0,1,0,0,1,8,3,8,4,0,23,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,0,0,0,0,56
26Apr2017  1700,52,4,0,0,3,4,0,0,0,0,0,1,0,0,1,8,3,8,4,0,23,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,0,56
26Apr2017  1800,52,4,0,0,3,4,0,0,0,0,0,1,0,0,1,7,3,8,3,0,23,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,3,56
26Apr2017  1900,52,4,0,0,3,4,0,0,0,0,0,1,0,0,1,7,3,7,3,0,19,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,8,56
26Apr2017  2000,50,4,0,0,3,4,0,0,0,0,0,1,0,0,1,6,3,7,3,0,17,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,54
26Apr2017  2100,47,4,0,0,3,4,0,0,0,0,0,1,0,0,1,6,3,7,2,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,10,51
26Apr2017  2200,47,4,0,0,3,4,0,0,0,0,0,1,1,0,1,5,3,6,2,0,17,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,9,50
26Apr2017  2300,47,4,0,0,3,3,0,0,0,0,0,1,1,0,0,6,3,6,2,0,19,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,6,50
27Apr2017  0000,47,4,0,0,3,3,0,0,0,0,0,1,1,0,0,7,3,6,3,0,21,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,2,50
27Apr2017  0100,47,4,0,0,3,3,0,0,0,0,0,1,1,0,1,7,3,6,4,0,21,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,50
27Apr2017  0200,46,4,0,0,3,3,0,0,0,0,0,1,0,0,1,8,3,7,4,0,19,0,0,0,0,0,0,0,1,0,0,2,0,2,4,0,0,0,0,0,50
27Apr2017  0300,46,4,0,0,3,4,0,0,0,0,0,1,1,0,1,8,3,7,4,0,17,0,0,0,0,0,0,0,1,0,0,2,0,1,4,0,0,0,0,0,50
27Apr2017  0400,46,4,0,0,3,4,0,0,0,0,0,1,1,0,1,8,3,7,5,0,17,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,50
27Apr2017  0500,46,4,0,0,3,4,0,0,0,0,0,1,1,0,1,8,3,7,4,0,18,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,50
27Apr2017  0600,47,4,0,0,3,4,0,0,0,0,0,1,1,0,1,7,3,7,3,0,19,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,50
27Apr2017  0700,45,4,0,0,3,3,0,0,0,0,0,1,0,0,1,6,3,7,2,0,16,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,6,49
27Apr2017  0800,41,4,0,0,3,3,0,0,0,0,0,1,0,0,1,5,3,6,2,0,14,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,7,45
27Apr2017  0900,37,4,0,0,3,3,0,0,0,0,0,1,0,0,0,4,3,6,2,0,12,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6,40
27Apr2017  1000,34,3,0,0,3,3,0,0,0,0,0,1,0,0,0,4,2,5,2,0,10,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6,37
27Apr2017  1100,33,3,0,0,2,3,0,0,0,0,0,1,0,0,0,4,2,4,3,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,7,36
27Apr2017  1200,33,3,0,0,2,3,0,0,0,0,0,1,0,0,0,5,2,4,3,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,6,36
27Apr2017  1300,33,3,0,0,2,3,0,0,0,0,0,1,0,0,0,5,2,4,3,0,12,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,4,36
27Apr2017  1400,33,3,0,0,2,3,0,0,0,0,0,1,0,0,0,4,2,4,3,0,13,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,2,36
27Apr2017  1500,33,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,4,3,0,14,0,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,1,36
27Apr2017  1600,33,3,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,4,0,12,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,36
27Apr2017  1700,33,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,4,0,12,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,36
27Apr2017  1800,32,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,36
27Apr2017  1900,33,4,0,0,3,3,0,0,0,0,0,1,1,0,0,4,2,4,3,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,36
27Apr2017  2000,32,4,0,0,3,3,0,0,0,0,0,1,1,0,0,4,2,4,3,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,36
27Apr2017  2100,32,4,0,0,3,3,0,0,0,0,0,1,0,0,0,5,2,4,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,36
27Apr2017  2200,31,3,0,0,3,3,0,0,0,0,0,1,0,0,0,5,2,4,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,35
27Apr2017  2300,31,3,0,0,2,3,0,0,0,0,0,1,0,0,0,4,2,4,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,5,35
28Apr2017  0000,31,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,2,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,35
28Apr2017  0100,31,3,0,0,2,3,0,0,0,0,0,1,1,0,0,5,2,4,2,0,13,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,35
28Apr2017  0200,31,3,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,3,0,13,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,35
28Apr2017  0300,31,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,35
28Apr2017  0400,31,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,4,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,35
28Apr2017  0500,31,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,2,4,4,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,35
28Apr2017  0600,31,4,0,0,3,3,0,0,0,0,0,1,1,0,0,5,3,4,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,35
28Apr2017  0700,31,4,0,0,3,3,0,0,0,0,0,1,1,0,0,4,2,4,3,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,34
28Apr2017  0800,30,3,0,0,3,3,0,0,0,0,0,1,1,0,0,4,2,4,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,33
28Apr2017  0900,28,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,5,31
28Apr2017  1000,25,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,28
28Apr2017  1100,23,3,0,0,2,3,0,0,0,0,0,1,1,0,0,3,2,3,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,26
28Apr2017  1200,22,3,0,0,2,3,0,0,0,0,0,1,0,0,0,3,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,25
28Apr2017  1300,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,25
28Apr2017  1400,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,3,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,25
28Apr2017  1500,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,4,2,3,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,25
28Apr2017  1600,22,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,25
28Apr2017  1700,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,25
28Apr2017  1800,22,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,25
28Apr2017  1900,22,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,25
28Apr2017  2000,22,3,0,0,2,3,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,25
28Apr2017  2100,22,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,25
28Apr2017  2200,22,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,25
28Apr2017  2300,22,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,25
29Apr2017  0000,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,24
29Apr2017  0100,22,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,24
29Apr2017  0200,22,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,24
29Apr2017  0300,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,24
29Apr2017  0400,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,24
29Apr2017  0500,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,24
29Apr2017  0600,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,4,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,24
29Apr2017  0700,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,24
29Apr2017  0800,21,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,3,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,24
29Apr2017  0900,20,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,23
29Apr2017  1000,19,3,0,0,2,2,0,0,0,0,0,1,1,0,0,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,22
29Apr2017  1100,17,3,0,0,2,2,0,0,0,0,0,1,1,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,20
29Apr2017  1200,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,19
29Apr2017  1300,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,18
29Apr2017  1400,16,2,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,18
29Apr2017  1500,16,2,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,18
29Apr2017  1600,16,2,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,18
29Apr2017  1700,16,2,0,0,1,2,0,0,0,0,0,1,0,0,0,3,1,3,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,18
29Apr2017  1800,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,3,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,18
29Apr2017  1900,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,18
29Apr2017  2000,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,18
29Apr2017  2100,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,18
29Apr2017  2200,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,18
29Apr2017  2300,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,18
30Apr2017  0000,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,18
30Apr2017  0100,16,2,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18
30Apr2017  0200,16,2,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18
30Apr2017  0300,16,2,0,0,2,2,0,0,0,0,0,1,0,0,0,3,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18
30Apr2017  0400,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18
30Apr2017  0500,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18
30Apr2017  0600,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,18
30Apr2017  0700,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,18
30Apr2017  0800,16,3,0,0,2,2,0,0,0,0,0,1,0,0,0,3,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,18
30Apr2017  0900,15,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18
30Apr2017  1000,15,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,17
30Apr2017  1100,14,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,16
30Apr2017  1200,12,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14
30Apr2017  1300,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14
30Apr2017  1400,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,13
30Apr2017  1500,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13
30Apr2017  1600,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,13
30Apr2017  1700,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  1800,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  1900,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  2000,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  2100,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  2200,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
30Apr2017  2300,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0000,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,13
01May2017  0100,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,13
01May2017  0200,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,13
01May2017  0300,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0400,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0500,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0600,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0700,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0800,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  0900,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
01May2017  1000,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,13
01May2017  1100,11,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,13
01May2017  1200,10,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
01May2017  1300,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
01May2017  1400,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12
01May2017  1500,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12
01May2017  1600,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
01May2017  1700,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,12
01May2017  1800,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,12
01May2017  1900,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
01May2017  2000,9,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
01May2017  2100,9,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
01May2017  2200,9,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12
01May2017  2300,9,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12
02May2017  0000,9,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
02May2017  0100,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
02May2017  0200,10,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,12
