datetime,CACHE_YOLO,COLUMB_TRNR,DIVERSION_AG,DUT_FAL_FISH,EXPORT_CCF,EXPORT_CVP,EXPORT_IF,EXPORT_SWP,MIDR_MOUTH,OLDR_HEAD,OLDR_MOUTH,PAST_CHIPPS,PAST_MTZ,SAC_TO_3MI,SAC_TO_DCC,SAC_TO_GEO,SAC_TO_STM,SAC_TO_SUT,STMBT_N_TO_S,TO_NBA,TO_SUISUN
11May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
12May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
12May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
13May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
14May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
15May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,97,2,0,17,22,23,31,0,2
16May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
16May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
17May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
18May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
19May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
20May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
21May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
21May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,97,98,2,0,17,22,23,31,0,2
22May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
22May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,98,98,2,0,17,22,23,31,0,2
