EXPORT_CCF,EXPORT_CVP,PAST_MTZ,PAST_CHIPPS,DIVERSION_AG,TO_SUISUN,EXPORT_SWP,TO_NBA,SAC_TO_DCC,OLDR_MOUTH,DUT_FAL_FISH,MIDR_MOUTH,COLUMB_TRNR,OLDR_HEAD,SAC_TO_3MI,SAC_TO_SUT,SAC_TO_STM,STMBT_N_TO_S,SAC_TO_GEO,CACHE_YOLO,datetime
0.0,0.0,86.5999984741211,92.5,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.850000381469727,2017-05-01 03:00:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.850000381469727,2017-05-01 03:15:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.850000381469727,2017-05-01 03:30:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.800000190734863,2017-05-01 03:45:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.800000190734863,2017-05-01 04:00:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.800000190734863,2017-05-01 04:15:00
0.0,0.0,86.5999984741211,92.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 04:30:00
0.0,0.0,86.5999984741211,92.30000305175781,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 04:45:00
0.0,0.0,86.5999984741211,92.05000305175781,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 05:00:00
0.0,0.0,86.5999984741211,91.9000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 05:15:00
0.0,0.0,86.5999984741211,91.9000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 05:30:00
0.0,0.0,86.5999984741211,91.9000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 05:45:00
0.0,0.0,86.5999984741211,91.75,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 06:00:00
0.0,0.0,86.5999984741211,91.75,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 06:15:00
0.0,0.0,86.5999984741211,91.75,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 06:30:00
0.0,0.0,86.5999984741211,91.69999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 06:45:00
0.0,0.0,86.5999984741211,91.6500015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 07:00:00
0.0,0.0,86.5999984741211,91.69999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 07:15:00
0.0,0.0,86.5999984741211,91.69999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.5,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 07:30:00
0.0,0.0,86.5999984741211,91.69999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 07:45:00
0.0,0.0,86.5999984741211,91.75,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.0999999046325684,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 08:00:00
0.0,0.0,86.5999984741211,91.75,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.0999999046325684,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 08:15:00
0.0,0.0,86.5999984741211,91.8499984741211,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 08:30:00
0.0,0.0,86.5999984741211,91.94999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 08:45:00
0.0,0.0,86.5999984741211,92.0,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.549999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 09:00:00
0.0,0.0,86.5999984741211,92.1500015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 09:15:00
0.0,0.0,86.69999694824219,92.25,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 09:30:00
0.0,0.0,86.75,92.30000305175781,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 09:45:00
0.0,0.0,86.80000305175781,92.3499984741211,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 10:00:00
0.0,0.0,86.9000015258789,92.44999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.75,2017-05-01 10:15:00
0.0,0.0,87.0,92.5999984741211,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.5999999046325684,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.899999618530273,2017-05-01 10:30:00
0.0,0.0,87.25,92.69999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.899999618530273,2017-05-01 10:45:00
0.0,0.0,87.5,92.9000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.899999618530273,2017-05-01 11:00:00
0.0,0.0,87.6500015258789,93.05000305175781,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.899999618530273,2017-05-01 11:15:00
0.0,0.0,87.75,93.0999984741211,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 11:30:00
0.0,0.0,88.05000305175781,93.19999694824219,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.6500000953674316,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 11:45:00
0.0,0.0,88.3499984741211,93.3499984741211,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 12:00:00
0.0,0.0,88.44999694824219,93.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 12:15:00
0.0,0.0,88.55000305175781,93.4000015258789,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 12:30:00
0.0,0.0,88.6500015258789,93.55000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 12:45:00
0.0,0.0,88.8499984741211,93.5999984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 13:00:00
0.0,0.0,88.9000015258789,93.5999984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.050000190734863,2017-05-01 13:15:00
0.0,0.0,89.0,93.6500015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 13:30:00
0.0,0.0,89.0999984741211,93.69999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 13:45:00
0.0,0.0,89.1500015258789,93.75,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 14:00:00
0.0,0.0,89.1500015258789,93.75,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 14:15:00
0.0,0.0,89.1500015258789,93.8499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 14:30:00
0.0,0.0,89.1500015258789,93.8499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 14:45:00
0.0,0.0,89.1500015258789,93.9000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 15:00:00
0.0,0.0,89.1500015258789,93.9000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 15:15:00
0.0,0.0,89.1500015258789,93.9000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 15:30:00
0.0,0.0,89.1500015258789,93.94999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 15:45:00
0.0,0.0,89.1500015258789,94.0,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.149999618530273,2017-05-01 16:00:00
0.0,0.0,89.1500015258789,93.94999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.149999618530273,2017-05-01 16:15:00
0.0,0.0,89.1500015258789,93.9000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.149999618530273,2017-05-01 16:30:00
0.0,0.0,89.1500015258789,93.9000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.149999618530273,2017-05-01 16:45:00
0.0,0.0,89.1500015258789,93.8499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.799999952316284,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.149999618530273,2017-05-01 17:00:00
0.0,0.0,89.1500015258789,93.8499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 17:15:00
0.0,0.0,89.1500015258789,93.8499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 17:30:00
0.0,0.0,89.1500015258789,93.75,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 17:45:00
0.0,0.0,89.1500015258789,93.75,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 18:00:00
0.0,0.0,89.1500015258789,93.69999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 18:15:00
0.0,0.0,89.1500015258789,93.6500015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 18:30:00
0.0,0.0,89.1500015258789,93.55000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 18:45:00
0.0,0.0,89.1500015258789,93.55000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.100000381469727,2017-05-01 19:00:00
0.0,0.0,89.1500015258789,93.5,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.050000190734863,2017-05-01 19:15:00
0.0,0.0,89.1500015258789,93.44999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 19:30:00
0.0,0.0,89.1500015258789,93.4000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 19:45:00
0.0,0.0,89.1500015258789,93.4000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 20:00:00
0.0,0.0,89.1500015258789,93.3499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 20:15:00
0.0,0.0,89.1500015258789,93.3499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 20:30:00
0.0,0.0,89.1500015258789,93.3499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-01 20:45:00
0.0,0.0,89.1500015258789,93.30000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 21:00:00
0.0,0.0,89.1500015258789,93.30000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 21:15:00
0.0,0.0,89.1500015258789,93.30000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 21:30:00
0.0,0.0,89.1500015258789,93.25,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 21:45:00
0.0,0.0,89.1500015258789,93.25,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 22:00:00
0.0,0.0,89.1500015258789,93.25,0.0,1.4500000476837158,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 22:15:00
0.0,0.0,89.1500015258789,93.25,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 22:30:00
0.0,0.0,89.1500015258789,93.25,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 22:45:00
0.0,0.0,89.1500015258789,93.30000305175781,0.0,1.399999976158142,0.0,0.0,0.0,3.450000047683716,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 23:00:00
0.0,0.0,89.1500015258789,93.3499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 23:15:00
0.0,0.0,89.1500015258789,93.3499984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 23:30:00
0.0,0.0,89.1500015258789,93.4000015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-01 23:45:00
0.0,0.0,89.1500015258789,93.44999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 00:00:00
0.0,0.0,89.1500015258789,93.44999694824219,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 00:15:00
0.0,0.0,89.1500015258789,93.5,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 00:30:00
0.0,0.0,89.1500015258789,93.5,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 00:45:00
0.0,0.0,89.1500015258789,93.5999984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 01:00:00
0.0,0.0,89.1500015258789,93.5999984741211,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 01:15:00
0.0,0.0,89.1500015258789,93.6500015258789,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 01:30:00
0.0,0.0,89.1500015258789,93.75,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 01:45:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 02:00:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 02:15:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,12.949999809265137,2017-05-02 02:30:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.700000047683716,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-02 02:45:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-02 03:00:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-02 03:15:00
0.0,0.0,89.1500015258789,93.80000305175781,0.0,1.4500000476837158,0.0,0.0,0.0,3.5,-2.75,0.0,0.05000000074505806,0.0,2.049999952316284,23.149999618530273,22.049999237060547,30.899999618530273,16.799999237060547,13.0,2017-05-02 03:30:00
